Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
300	7	0	0.75	0.370339991	0.359920744	0.311413085	0.617677355	0.29337965	0	0	0	0	0	3
305	7	0	0.7625	0.371283763	0.360197891	0.311413085	0.617677355	0.29337965	0	0	0	0	0	3
310	8	0	0.775	0.371788164	0.348345105	0.311413085	0.547901834	0.236488749	0	0	0	0	0	3
315	8	0	0.7875	0.37156299	0.343936634	0.311413085	0.498248146	0.186835061	0	0	0	0	0	3
320	8	0	0.8	0.370165679	0.340734573	0.311413085	0.447420524	0.136007438	0	0	0	0	0	3
325	8	0	0.8125	0.367538077	0.338737511	0.311413085	0.402959312	0.0915462263	0	0	0	0	0	3
330	8	0	0.825	0.363562826	0.339343007	0.311413085	0.402959312	0.0915462263	0	0	0	0	0	3
335	8	0	0.8375	0.358370542	0.337510826	0.311413085	0.371788164	0.0603750787	0	0	0	0	0	3
340	8	0	0.85	0.352222321	0.337743591	0.311413085	0.371788164	0.0603750787	0	0	0	0	0	3
345	8	0	0.8625	0.345191837	0.338218719	0.311413085	0.371788164	0.0603750787	0	0	0	0	0	3
350	8	0	0.875	0.33729876	0.338741796	0.311413085	0.371788164	0.0603750787	0	0	0	0	0	3
355	9	0	0.8875	0.329127978	0.338507313	0.311413085	0.371788164	0.0603750787	0	0	0	0	0	3
360	9	0	0.9	0.320902769	0.339401992	0.312461937	0.371788164	0.0593262267	0	0	0	0	0	3
365	9	0	0.9125	0.312814719	0.339410812	0.312814719	0.371788164	0.0589734448	0	0	0	0	0	3
370	9	0	0.925	0.304951184	0.339178311	0.304951184	0.371788164	0.06683698	0	0	0	0	0	3
375	9	0	0.9375	0.297000506	0.338704864	0.297000506	0.371788164	0.0747876585	0	0	0	0	0	3
380	9	0	0.95	0.289041257	0.337493556	0.289041257	0.371788164	0.082746907	0	0	0	0	0	3
385	9	0	0.9625	0.28134595	0.337093715	0.28134595	0.371788164	0.0904422146	0	0	0	0	0	3
390	9	0	0.975	0.274055487	0.336015106	0.274055487	0.371788164	0.097732677	0	0	0	0	0	3
395	10	0	0.9875	0.267185475	0.334781182	0.267185475	0.371788164	0.104602689	0	0	0	0	0	3
400	10	0	1	0.260730811	0.3333892	0.260730811	0.371788164	0.111057353	0.0593968783	0	0	0	0	3
405	10	0	1.0125	0.255145981	0.331842003	0.255145981	0.371788164	0.116642183	0.0602346029	0	0	0	0	3
410	10	0	1.025	0.250362915	0.329854708	0.250362915	0.371788164	0.121425249	0.0605933328	0	0	0	0	3
415	10	0	1.0375	0.246003357	0.328298615	0.246003357	0.371788164	0.125784807	0.0609308874	0	0	0	0	3
420	10	0	1.05	0.242184533	0.326320188	0.242184533	0.371788164	0.129603631	0.0612428705	0	0	0	0	3
425	10	0	1.0625	0.238895512	0.324212641	0.238895512	0.371788164	0.132892652	0.0615287311	0	0	0	0	3
430	10	0	1.075	0.235788821	0.322000022	0.235788821	0.371788164	0.135999343	0.061796972	0	0	0	0	3
435	11	0	1.0875	0.232860217	0.319825881	0.232860217	0.371788164	0.138927948	0.0620513285	0	0	0	0	3
440	11	0	1.1	0.229493624	0.31731093	0.229493624	0.371788164	0.125097389	0.0623052194	0	0	0	0	3
445	11	0	1.1125	0.226028693	0.314780826	0.226028693	0.371788164	0.119508129	0.0625604379	0	0	0	0	3
