Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
310	8	0	0.775	269771.291	240694.943	218670.76	269771.291	51100.5311	0	0	591717	0	0	3
315	8	0	0.7875	271933.339	242026.508	221649.642	271933.339	50283.6964	0	0	597139	0	0	3
320	8	0	0.8	274087.105	243337.444	223904.885	274087.105	50182.2201	0	0	602243	0	0	3
325	8	0	0.8125	276214.066	244645.174	225526.306	276214.066	50687.7597	0	0	607006	0	0	3
330	8	0	0.825	278299.195	245466.003	225526.306	278299.195	52772.8886	0	0	611480	0	0	3
335	8	0	0.8375	280328.1	247306.055	227475.536	280328.1	52852.5635	0	0	615709	0	0	3
340	8	0	0.85	282291.798	248676.462	228082.649	282291.798	54209.1494	0	0	619754	0	0	3
345	8	0	0.8625	284186.39	250079.055	228580.153	284186.39	55606.2364	0	0	623649	0	0	3
350	8	0	0.875	286007.383	251514.736	229038.555	286007.383	56968.8278	0	0	627343	0	0	3
355	9	0	0.8875	287754.545	252398.634	229038.555	287754.545	58715.9901	0	0	630852	0	0	3
360	9	0	0.9	289430.454	254481.011	229973.374	289430.454	59457.0797	0	0	634202	0	0	3
365	9	0	0.9125	291036.261	256007.583	230485.116	291036.261	60551.1447	0	0	637451	0	0	3
370	9	0	0.925	292577.737	257559.898	231040.055	292577.737	61537.6822	0	0	640585	0	0	3
375	9	0	0.9375	294058.616	259135.362	231646.341	294058.616	62412.2753	0	0	643595	0	0	3
380	9	0	0.95	295479.17	260021.797	231646.341	295479.17	63832.8293	0	0	646500	0	0	3
385	9	0	0.9625	296841.136	262344.395	233034.864	296841.136	63806.2715	0	0	649320	0	0	3
390	9	0	0.975	298148.33	263972.232	233823.502	298148.33	64324.8276	0	0	652067	0	0	3
395	10	0	0.9875	299405.711	265611.787	234676.631	299405.711	64729.0795	0	0	654738	0	0	3
400	10	0	1	300618.75	267260.34	235600.453	300618.75	65018.2971	28724.0815	0	657316	0	0	3
405	10	0	1.0125	301791.401	268915.114	236601.043	301791.401	65190.3582	28724.0815	0	659809	0	0	3
410	10	0	1.025	302931.479	269744.781	236601.043	302931.479	66330.4358	28724.0815	0	662222	0	0	3
415	10	0	1.0375	304044.74	272232.89	238797.013	304044.74	65247.7267	28724.0815	0	664734	0	0	3
420	10	0	1.05	305137.918	273891.412	240001.829	305137.918	65136.0889	28724.0815	0	667482	0	0	3
425	10	0	1.0625	306218.204	275546.822	241263.222	306218.204	64954.9817	28724.0815	0	670195	0	0	3
430	10	0	1.075	307295.33	277197.624	242567.667	307295.33	64408.4051	28724.0815	0	672855	0	0	3
