Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
255	6	0	0.6375	37238.6985	19794.4391	2.06216222e-007	37238.6985	19794.4391	0	0	220475	0	0	3
260	6	0	0.65	37936.6232	21237.7157	0.000118140216	37936.6232	21237.7157	0	0	222548	0	0	3
265	6	0	0.6625	38584.3803	22202.3252	0.00176315063	38584.3803	22202.3251	0	0	224594	0	0	3
270	6	0	0.675	38889.2252	23174.5558	0.0200604197	38889.2252	23174.5544	0	0	226678	0	0	3
275	7	0	0.6875	38864.0495	24146.1565	0.178046737	38889.2252	24146.1447	0	0	228784	0	0	3
280	7	0	0.7	38872.516	24505.336	0.178046737	38889.2252	24505.3242	0	0	230864	0	0	3
285	7	0	0.7125	39036.9514	26093.8572	7.26967359	39036.9514	26093.3977	0	0	232880	0	0	3
290	7	0	0.725	39268.4664	27075.3871	34.344914	39268.4664	27073.2333	0	0	234823	0	0	3
295	7	0	0.7375	39479.9985	28061.5285	139.381588	39479.9985	28052.84	0	0	236707	0	0	3
300	7	0	0.75	39624.131	29048.6472	461.877385	39624.131	29019.3593	0	0	238543	0	0	3
305	7	0	0.7625	39663.7147	29307.5513	461.877385	39663.7147	29278.2633	0	0	240340	0	0	3
310	8	0	0.775	39632.5374	30987.8806	2920.05952	39663.7147	30786.6542	0	0	242103	0	0	3
315	8	0	0.7875	39538.6539	31903.3454	5721.52998	39663.7147	31481.3069	0	0	243837	0	0	3
320	8	0	0.8	39396.1309	32745.2105	9484.53406	39663.7147	30179.1807	0	0	245542	0	0	3
325	8	0	0.8125	39214.6842	33488.4642	13592.7473	39663.7147	26070.9674	0	0	247209	0	0	3
330	8	0	0.825	39036.224	33623.7754	13592.7473	39663.7147	26070.9674	0	0	248835	0	0	3
335	8	0	0.8375	38880.7169	34659.4449	20843.1882	39663.7147	18820.5265	0	0	250437	0	0	3
340	8	0	0.85	38750.4424	35107.1262	23569.5395	39663.7147	16094.1752	0	0	252029	0	0	3
345	8	0	0.8625	38716.0343	35485.7886	25616.4008	39663.7147	14047.314	0	0	253617	0	0	3
350	8	0	0.875	38821.0495	35815.9048	27042.5869	39663.7147	12621.1278	0	0	255202	0	0	3
355	9	0	0.8875	39009.2438	35893.7911	27042.5869	39663.7147	12621.1278	0	0	256789	0	0	3
360	9	0	0.9	39271.5795	36395.5408	28787.6967	39663.7147	10876.0181	0	0	258379	0	0	3
365	9	0	0.9125	39609.4117	36666.0837	29381.4747	39663.7147	10282.24	0	0	259964	0	0	3
370	9	0	0.925	40044.8388	36932.6678	29926.6848	40044.8388	10118.154	0	0	261532	0	0	3
375	9	0	0.9375	40619.6046	37199.9908	30476.1649	40619.6046	10143.4397	0	0	263073	0	0	3
380	9	0	0.95	41297.1349	37299.9211	30476.1649	41297.1349	10820.97	0	0	264578	0	0	3
385	9	0	0.9625	42029.0397	37744.6739	31734.4147	42029.0397	10294.625	0	0	266050	0	0	3
390	9	0	0.975	42793.4477	38021.1497	32374.7167	42793.4477	10418.7311	0	0	267499	0	0	3
395	10	0	0.9875	43586.1707	38301.436	32930.3662	43586.1707	10655.8045	0	0	268931	0	0	3
400	10	0	1	44419.1127	38588.6547	33377.2543	44419.1127	11041.8584	6662.8669	60.3	270346	0	0	3
405	10	0	1.0125	45199.6282	38884.2141	33694.1398	45199.6282	11505.4884	6779.94424	58.9	271740	0	0	3
410	10	0	1.025	45952.3703	39056.6081	33694.1398	45952.3703	12258.2305	6836.39989	55.7	273113	0	0	3
