Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
750	18	0	1.875	-0.563426325	-0.531566621	-0.567374166	-0.485439784	0.0819343828	0.0593968783	72.4	0	0	0	3
755	18	0	1.8875	-0.563807029	-0.533525802	-0.567374166	-0.487659198	0.0797149686	0.0593968783	74.5	0	0	0	3
760	18	0	1.9	-0.564171682	-0.535438614	-0.567374166	-0.489699079	0.077675088	0.0593968783	76.4	0	0	0	3
765	19	0	1.9125	-0.564857561	-0.537317576	-0.567374166	-0.49205587	0.0753182967	0.0593968783	78.8	0	0	0	3
770	19	0	1.925	-0.565387248	-0.539150861	-0.567374166	-0.494407181	0.0729669858	0.0593968783	81.4	0	0	0	3
775	19	0	1.9375	-0.566345779	-0.540949326	-0.567374166	-0.496916553	0.070457614	0.0593968783	84.3	0	0	0	3
780	19	0	1.95	-0.568145779	-0.542730056	-0.568145779	-0.499363996	0.0687817829	0.0593968783	86.3	0	0	0	3
785	19	0	1.9625	-0.569568799	-0.544485176	-0.569568799	-0.501299806	0.068268993	0.0593968783	87	0	0	0	3
790	19	0	1.975	-0.57054476	-0.5462163	-0.57054476	-0.50329596	0.0672488001	0.0593968783	88.3	0	0	0	3
795	19	0	1.9875	-0.571089756	-0.547911145	-0.571089756	-0.505454228	0.0656355286	0.0593968783	90.4	0	0	0	3
800	19	0	2	-0.571618046	-0.549565241	-0.571618046	-0.507172198	0.0644458482	0.0593968783	92.1	0	0	0	3
805	19	0	2.0125	-0.572296499	-0.551193348	-0.572296499	-0.508522069	0.0637744299	0.0593968783	93.1	0	0	0	3
810	20	0	2.025	-0.573092324	-0.552807605	-0.573092324	-0.509690631	0.063401693	0.0593968783	93.6	0	0	0	3
815	20	0	2.0375	-0.574278843	-0.55442231	-0.574278843	-0.510588828	0.0636900143	0.0593968783	93.2	0	0	0	3
820	20	0	2.05	-0.576298839	-0.554955884	-0.576298839	-0.510588828	0.0657100102	0.0593968783	90.3	0	0	0	3
825	20	0	2.0625	-0.579480227	-0.557763826	-0.579480227	-0.512685342	0.0667948847	0.0593968783	88.9	0	0	0	3
830	20	0	2.075	-0.582552605	-0.559510508	-0.582552605	-0.514076665	0.0684759406	0.0593968783	86.7	0	0	0	3
835	20	0	2.0875	-0.58348302	-0.561245667	-0.58348302	-0.516186041	0.0672969796	0.0593968783	88.2	0	0	0	3
840	20	0	2.1	-0.582803881	-0.562911113	-0.58348302	-0.519629945	0.0638530749	0.0593968783	93	0	0	0	3
845	20	0	2.1125	-0.581684752	-0.563369006	-0.58348302	-0.519629945	0.0638530749	0.0593968783	93	0	0	0	3
850	21	0	2.125	-0.580391182	-0.565853949	-0.58348302	-0.531799236	0.0516837844	0.0593968783	100	0	0	0	3
855	21	0	2.1375	-0.579094512	-0.567036331	-0.58348302	-0.540253895	0.0432291252	0.0593968783	100	0	0	0	3
860	21	0	2.15	-0.578156663	-0.567983901	-0.58348302	-0.54885083	0.0346321905	0.0593968783	100	0	0	0	3
865	21	0	2.1625	-0.57781958	-0.568708119	-0.58348302	-0.555940161	0.0275428596	0.0593968783	100	0	0	0	3
870	21	0	2.175	-0.578066578	-0.568936374	-0.58348302	-0.555940161	0.0275428596	0.0593968783	100	0	0	0	3
875	21	0	2.1875	-0.578374877	-0.569679486	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
880	21	0	2.2	-0.57832359	-0.56999175	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
885	21	0	2.2125	-0.578148924	-0.570261119	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
890	21	0	2.225	-0.578113462	-0.570555152	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
895	22	0	2.2375	-0.578407847	-0.570746682	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
900	22	0	2.25	-0.578888148	-0.571321561	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
905	22	0	2.2625	-0.579398382	-0.571760683	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
910	22	0	2.275	-0.57998392	-0.572208619	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
915	22	0	2.2875	-0.580774946	-0.5726565	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
920	22	0	2.3	-0.58098725	-0.572859689	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
925	22	0	2.3125	-0.581181021	-0.573605958	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
930	22	0	2.325	-0.582000028	-0.574202451	-0.58348302	-0.556187149	0.0272958714	0.0593968783	100	0	0	0	3
935	22	0	2.3375	-0.582351245	-0.574856553	-0.58348302	-0.557834704	0.0256483165	0.0593968783	100	0	0	0	3
940	23	0	2.35	-0.582793535	-0.575480524	-0.58348302	-0.561031502	0.0224515182	0.0593968783	100	0	0	0	3
945	23	0	2.3625	-0.583379357	-0.575673178	-0.58348302	-0.561031502	0.0224515182	0.0593968783	100	0	0	0	3
950	23	0	2.375	-0.584030857	-0.576554333	-0.584030857	-0.563807029	0.0202238281	0.0593968783	100	0	0	0	3
955	23	0	2.3875	-0.585170253	-0.577088414	-0.585170253	-0.564171682	0.0209985706	0.0593968783	100	0	0	0	3
960	23	0	2.4	-0.586768458	-0.577653333	-0.586768458	-0.564857561	0.0219108967	0.0593968783	100	0	0	0	3
965	23	0	2.4125	-0.588065424	-0.57823353	-0.588065424	-0.565387248	0.0226781757	0.0593968783	100	0	0	0	3
970	23	0	2.425	-0.589027124	-0.578496788	-0.589027124	-0.565387248	0.0236398759	0.0593968783	100	0	0	0	3
975	23	0	2.4375	-0.589752275	-0.579409689	-0.589752275	-0.568145779	0.0216064957	0.0593968783	100	0	0	0	3
980	23	0	2.45	-0.590353828	-0.57996489	-0.590353828	-0.569568799	0.0207850289	0.0593968783	100	0	0	0	3
985	24	0	2.4625	-0.590965396	-0.580499805	-0.590965396	-0.57054476	0.0204206355	0.0593968783	100	0	0	0	3
990	24	0	2.475	-0.591534603	-0.581024551	-0.591534603	-0.571089756	0.0204448463	0.0593968783	100	0	0	0	3
995	24	0	2.4875	-0.5921882	-0.581296836	-0.5921882	-0.571089756	0.0210984432	0.0593968783	100	0	0	0	3
1000	24	0	2.5	-0.592865889	-0.582083209	-0.592865889	-0.572296499	0.02056939	0.0593968783	100	0	0	0	3
1005	24	0	2.5125	-0.593551317	-0.582614579	-0.593551317	-0.573092324	0.0204589926	0.0593968783	100	0	0	0	3
1010	24	0	2.525	-0.594249376	-0.583143505	-0.594249376	-0.574278843	0.0199705332	0.0593968783	100	0	0	0	3
1015	24	0	2.5375	-0.594946793	-0.583660204	-0.594946793	-0.576298839	0.0186479545	0.0593968783	100	0	0	0	3
1020	24	0	2.55	-0.595705686	-0.584145375	-0.595705686	-0.57781958	0.0178861054	0.0593968783	100	0	0	0	3
1025	25	0	2.5625	-0.596547026	-0.584572045	-0.596547026	-0.57781958	0.0187274452	0.0593968783	100	0	0	0	3
1030	25	0	2.575	-0.597323145	-0.584941309	-0.597323145	-0.57781958	0.0195035651	0.0593968783	100	0	0	0	3
1035	25	0	2.5875	-0.598045099	-0.585305361	-0.598045099	-0.57781958	0.0202255183	0.0593968783	100	0	0	0	3
1040	25	0	2.6	-0.598754943	-0.585704137	-0.598754943	-0.57781958	0.0209353628	0.0593968783	100	0	0	0	3
1045	25	0	2.6125	-0.599444096	-0.586148121	-0.599444096	-0.57781958	0.0202941714	0.0593968783	100	0	0	0	3
1050	25	0	2.625	-0.600195194	-0.586643221	-0.600195194	-0.57781958	0.0196068898	0.0593968783	100	0	0	0	3
1055	25	0	2.6375	-0.600911845	-0.587188655	-0.600911845	-0.57781958	0.019204754	0.0593968783	100	0	0	0	3
1060	25	0	2.65	-0.601616956	-0.587775162	-0.601616956	-0.57781958	0.0190670425	0.0593968783	100	0	0	0	3
1065	25	0	2.6625	-0.602329294	-0.588387905	-0.602329294	-0.578066578	0.0194515303	0.0593968783	100	0	0	0	3
1070	26	0	2.675	-0.60303579	-0.589012135	-0.60303579	-0.578113462	0.0193326493	0.0593968783	100	0	0	0	3
1075	26	0	2.6875	-0.60369927	-0.589645245	-0.60369927	-0.578113462	0.0196534951	0.0593968783	100	0	0	0	3
1080	26	0	2.7	-0.604605989	-0.590302305	-0.604605989	-0.578113462	0.0200411861	0.0593968783	100	0	0	0	3
1085	26	0	2.7125	-0.606133624	-0.591001922	-0.606133624	-0.578113462	0.0204467698	0.0593968783	100	0	0	0	3
1090	26	0	2.725	-0.607536452	-0.591737497	-0.607536452	-0.578407847	0.0209908154	0.0593968783	100	0	0	0	3
