Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
470	11	0	1.175	0	0	0	0	0	5e-006	0	0	0	0	3
475	11	0	1.1875	0	0	0	0	0	5e-006	0	0	0	0	3
480	12	0	1.2	0	0	0	0	0	5e-006	0	0	0	0	3
485	12	0	1.2125	0	0	0	0	0	5e-006	0	0	0	0	3
490	12	0	1.225	0	0	0	0	0	5e-006	0	0	0	0	3
495	12	0	1.2375	0	0	0	0	0	5e-006	0	0	0	0	3
500	12	0	1.25	0	0	0	0	0	5e-006	0	0	0	0	3
505	12	0	1.2625	0	0	0	0	0	5e-006	0	0	0	0	3
510	12	0	1.275	0	0	0	0	0	5e-006	0	0	0	0	3
515	12	0	1.2875	0	0	0	0	0	5e-006	0	0	0	0	3
520	13	0	1.3	0	0	0	0	0	5e-006	0	0	0	0	3
525	13	0	1.3125	0	0	0	0	0	5e-006	0	0	0	0	3
530	13	0	1.325	0	0	0	0	0	5e-006	0	0	0	0	3
535	13	0	1.3375	0	0	0	0	0	5e-006	0	0	0	0	3
540	13	0	1.35	0	0	0	0	0	5e-006	0	0	0	0	3
545	13	0	1.3625	0	0	0	0	0	5e-006	0	0	0	0	3
550	13	0	1.375	0	0	0	0	0	5e-006	0	0	0	0	3
555	13	0	1.3875	0	0	0	0	0	5e-006	0	0	0	0	3
560	13	0	1.4	0	0	0	0	0	5e-006	0	0	0	0	3
565	14	0	1.4125	0	0	0	0	0	5e-006	0	0	0	0	3
570	14	0	1.425	0	0	0	0	0	5e-006	0	0	0	0	3
575	14	0	1.4375	0	0	0	0	0	5e-006	0	0	0	0	3
580	14	0	1.45	0	0	0	0	0	5e-006	0	0	0	0	3
585	14	0	1.4625	0	0	0	0	0	5e-006	0	0	0	0	3
590	14	0	1.475	0	0	0	0	0	5e-006	0	0	0	0	3
595	14	0	1.4875	0	0	0	0	0	5e-006	0	0	0	0	3
600	14	0	1.5	0	0	0	0	0	5e-006	0	0	0	0	3
605	15	0	1.5125	0	0	0	0	0	5e-006	0	0	0	0	3
610	15	0	1.525	0	0	0	0	0	5e-006	0	0	0	0	3
615	15	0	1.5375	0	0	0	0	0	5e-006	0	0	0	0	3
620	15	0	1.55	0	0	0	0	0	5e-006	0	0	0	0	3
625	15	0	1.5625	0	0	0	0	0	5e-006	0	0	0	0	3
630	15	0	1.575	0	0	0	0	0	5e-006	0	0	0	0	3
635	15	0	1.5875	0	0	0	0	0	5e-006	0	0	0	0	3
640	15	0	1.6	0	0	0	0	0	5e-006	0	0	0	0	3
645	16	0	1.6125	0	0	0	0	0	5e-006	0	0	0	0	3
650	16	0	1.625	0	0	0	0	0	5e-006	0	0	0	0	3
655	16	0	1.6375	0	0	0	0	0	5e-006	0	0	0	0	3
660	16	0	1.65	0	0	0	0	0	5e-006	0	0	0	0	3
665	16	0	1.6625	0	0	0	0	0	5e-006	0	0	0	0	3
670	16	0	1.675	0	0	0	0	0	5e-006	0	0	0	0	3
675	16	0	1.6875	0	0	0	0	0	5e-006	0	0	0	0	3
680	16	0	1.7	0	0	0	0	0	5e-006	0	0	0	0	3
685	17	0	1.7125	0	0	0	0	0	5e-006	0	0	0	0	3
690	17	0	1.725	0	0	0	0	0	5e-006	0	0	0	0	3
