Middle:
0,0

First Ring:
-0.125,0
-0.08838835,0.08838835
0,0.125
0.08838835,0.08838835
0.125,0
0.08838835,-0.08838835
0,-0.125
-0.08838835,-0.08838835

Second Ring:
-0.24,0
-0.21623253,0.1041321
-0.14963755,0.18763956
-0.05340502,0.2339827
0.05340502,0.2339827
0.14963755,0.18763956
0.21623253,0.1041321
0.24,0
0.21623253,-0.1041321
0.14963755,-0.18763956
0.05340502,-0.2339827
-0.05340502,-0.2339827
-0.14963755,-0.18763956
-0.21623253,-0.1041321
